customer_id;first_name;last_name;gender;DOB;job_title_id;job_industry_category_id;wealth_segment_id;deceased_indicator;owns_car;address;postcode_id;property_valuation
291;Aime;Burston;Female;1971-10-22;72;2;3;N;No;76 Graedel Street;980;6
292;Gelya;Gerant;Female;1961-11-24;63;7;2;N;Yes;29886 Crownhardt Crossing;129;8
293;Virgilio;Willcocks;Male;1989-12-10;5;6;3;N;Yes;1 Drewry Junction;762;7
294;Magnum;Slowan;Male;1959-04-01;137;7;1;N;No;83 Brickson Park Drive;486;8
295;Lena;Chape;Female;1964-12-26;195;7;3;N;Yes;95 Almo Junction;167;9
296;Marshal;Rathbone;Male;1972-06-19;#Н/Д;4;1;N;Yes;08 Golf View Plaza;653;9
297;Cecile;MacLise;Female;1959-04-27;188;6;1;N;No;6170 Buena Vista Way;264;7
298;Maurise;Lenglet;Male;1956-08-15;189;6;1;N;No;0 Orin Place;929;7
299;Corabelle;Hartnell;Female;1956-09-15;13;3;3;N;Yes;20924 Banding Crossing;333;9
300;Malachi;Hadcroft;Male;1956-06-22;163;4;3;N;No;91193 Petterle Road;32;11
301;Hildy;Bilbrook;Female;1980-10-10;165;6;1;N;No;01459 Fremont Place;400;4
302;Laurice;Colgrave;Female;1977-03-27;#Н/Д;4;3;N;No;58 Spenser Circle;487;3
303;Shane;Smetoun;Female;1974-08-15;9;1;3;N;Yes;93 Lawn Park;600;9
304;Paddy;Mumbray;Male;1969-03-27;94;6;3;N;Yes;5982 Mosinee Avenue;687;5
305;Cris;Chellam;Female;1974-03-17;121;3;3;N;No;37006 Hoard Circle;631;7
306;Ruy;Adanet;Male;1973-08-02;174;4;1;N;No;06 Corry Pass;306;9
307;Ruben;Handlin;Male;1984-08-18;163;4;2;N;Yes;099 Nova Plaza;216;10
308;Iver;Dobsons;Male;1983-03-09;16;5;1;N;No;252 Mockingbird Plaza;202;10
309;Maurizia;Ligerton;Female;1974-10-02;163;4;3;N;Yes;990 Kensington Park;750;8
310;Myranda;Clowser;Female;1985-02-13;1;3;3;N;Yes;706 Anniversary Alley;515;3
311;Jaimie;Halms;Female;1957-08-16;83;4;1;N;No;52 Corben Place;651;10
312;Garek;Prattin;Male;1958-03-17;17;3;2;N;Yes;4270 Loeprich Lane;515;7
313;Theo;McKune;Male;1987-12-22;40;6;3;N;Yes;2 Clyde Gallagher Drive;222;10
314;Catie;Advani;Female;1962-08-25;33;9;1;N;Yes;671 American Ash Way;286;2
315;Lisa;Odlin;Female;1958-04-16;109;6;2;N;No;93 American Ash Avenue;400;8
316;Genni;Larway;Female;1976-06-01;22;6;3;N;Yes;1108 Nevada Junction;963;2
317;Elicia;Dahler;Female;1974-02-10;73;2;3;N;Yes;41 Spaight Road;926;5
318;Libbie;Castelin;Female;1969-05-19;45;9;2;N;Yes;5 Schurz Place;912;6
319;Madelle;Matteris;Female;1971-10-11;#Н/Д;9;3;N;Yes;82 8th Alley;880;9
320;Aldous;Cubin;Male;1997-02-09;174;4;3;N;No;84 Lawn Way;211;9
321;Christean;Finnes;Female;1973-09-15;34;7;3;N;No;0 Coolidge Avenue;848;8
322;De;Denington;Female;1977-03-10;51;3;3;N;Yes;0 Graceland Plaza;331;10
323;Celka;Goodrich;Female;1973-06-04;53;4;3;N;Yes;8717 Mandrake Place;884;8
324;Franz;Lyptrit;Male;1986-08-05;15;5;3;N;Yes;2 Thierer Lane;701;8
325;Anthia;Ghilardini;Female;1971-09-26;15;3;2;N;Yes;19507 Red Cloud Park;686;4
326;Guenna;Spensly;Female;1980-02-16;28;3;3;N;No;3 Golf Course Avenue;183;9
327;Cris;Richfield;Female;1968-07-24;115;4;3;N;No;042 Bunker Hill Avenue;79;8
328;Bernice;Kings;Female;1991-04-11;53;6;3;N;No;45793 Nancy Plaza;894;8
329;Garvy;Berthel;Male;1984-11-20;3;2;1;N;Yes;314 Northland Plaza;883;5
330;Port;Pancost;Male;1959-06-03;137;6;1;N;Yes;3093 Mockingbird Place;693;2
331;Ford;Groucock;Male;1998-09-23;17;4;3;N;Yes;82 Mcbride Trail;667;6
332;Liza;Trouel;Female;1978-08-19;174;4;1;N;No;24044 Bonner Hill;489;8
333;Debbi;Doohey;Female;1965-06-20;141;3;2;N;Yes;1 Rowland Circle;551;10
334;Fredi;Iannuzzelli;Female;1999-05-20;120;3;2;N;Yes;7 Arapahoe Pass;548;12
335;Debee;Martynov;Female;1983-04-19;143;7;2;N;No;7905 Spaight Alley;417;8
336;Georgiana;Wallington;Female;1980-01-06;#Н/Д;6;1;N;No;8 Grayhawk Circle;80;10
337;Shaylah;Urquhart;Female;1979-10-08;58;1;1;N;Yes;3 Lyons Road;412;8
338;Hilliary;Littrell;Female;1958-03-14;#Н/Д;4;3;N;No;72419 Eagan Road;37;10
339;Nanny;Casero;Female;1980-01-11;126;4;3;N;No;6860 Green Ridge Avenue;115;11
340;Joshuah;Purvey;Male;1973-07-31;#Н/Д;1;3;N;Yes;85 Straubel Park;137;9
341;Jeremiah;Wasling;Male;1976-08-25;27;3;3;N;No;08 Ronald Regan Plaza;227;9
342;Winslow;Hammant;Male;1987-05-19;46;4;1;N;No;44621 Linden Drive;147;10
343;Nicole;Johananoff;Female;1957-08-14;48;8;2;N;No;3 Moulton Lane;144;9
344;Carlene;Eyckelbeck;Female;1973-07-18;#Н/Д;7;1;N;Yes;7633 Mayer Plaza;423;10
345;Tish;Oleksiak;Female;1989-02-03;55;4;1;N;Yes;98 Westerfield Trail;570;11
346;Timmie;Eisikowitz;Male;1981-03-15;121;3;3;N;No;1826 Hazelcrest Park;540;9
347;Berkly;Grishinov;Male;1965-06-06;34;3;3;N;No;98 Sutteridge Point;575;10
348;Gan;Devoy;Male;1980-11-01;9;9;3;N;Yes;6 Sunbrook Center;912;6
349;Vinnie;Usherwood;Female;1981-04-15;112;6;1;N;No;143 Elka Circle;578;9
350;Carmela;Jesper;Female;1977-12-09;163;4;3;N;Yes;0293 Porter Crossing;447;5
351;Dev;Hafner;Male;1999-05-12;173;4;3;N;Yes;7447 Nevada Park;175;8
352;Orrin;Finding;Male;1979-07-08;196;9;3;N;No;7 Park Meadow Drive;818;3
353;Antonia;Cardis;Female;1980-10-09;30;7;3;N;No;780 Carberry Place;653;9
354;Mavra;Donavan;Female;1980-11-26;32;8;3;N;No;5337 Dennis Pass;165;9
355;Stacy;Gullane;Female;1979-06-01;195;9;3;N;Yes;7 Debs Point;267;4
356;Nichole;;Female;1975-03-30;84;2;1;N;No;708 Russell Parkway;343;7
357;Betta;Shrimpton;Female;1969-01-25;18;7;2;N;No;66286 Homewood Alley;70;11
358;Kippie;Crimpe;Female;1985-12-27;182;7;3;N;No;8728 Express Way;279;7
359;Dulcine;Gauson;Female;1958-11-28;32;6;2;N;Yes;93583 Moland Way;57;12
360;Atalanta;Starbucke;Female;1956-04-02;57;8;3;N;Yes;18264 Maryland Way;887;9
361;Stephana;Minero;Female;1999-03-27;148;4;3;N;Yes;411 Homewood Lane;807;5
362;Jamima;Pirolini;Female;1974-11-17;148;3;1;N;Yes;8 Mariners Cove Drive;88;10
363;Sabrina;Caddy;Female;1988-03-04;47;9;3;N;Yes;279 Jenna Circle;171;12
364;Leontyne;Simpkiss;Female;1976-09-30;114;3;2;N;No;382 Maywood Parkway;852;6
365;Romona;Capitano;Female;1976-06-27;64;8;1;N;No;6085 Petterle Circle;573;10
366;Constance;Ucchino;Female;1954-01-08;84;2;1;N;No;06324 Michigan Trail;951;4
367;Katrinka;Sturrock;Female;1985-02-17;135;6;3;N;Yes;92808 Mallard Terrace;662;4
368;Lacee;Roan;Female;1986-11-26;#Н/Д;3;1;N;No;841 Anderson Drive;548;8
369;Alic;Trenear;Male;1991-08-24;102;3;3;N;Yes;67884 Fair Oaks Parkway;782;9
370;Trstram;Bondesen;Male;1998-07-27;#Н/Д;10;2;N;Yes;1823 Judy Center;613;10
371;Pernell;Favelle;Male;1954-07-06;61;3;3;N;No;953 Eliot Crossing;160;9
372;Moina;Thumim;Female;1987-08-13;81;8;2;N;Yes;90761 Shasta Pass;785;7
373;Eva;Colenutt;Female;2000-08-26;59;4;1;N;Yes;259 Barnett Crossing;236;5
374;Valdemar;MacCoughen;Male;1992-01-22;144;3;3;N;Yes;0 Brown Trail;183;9
375;Salvidor;Renzo;Male;1976-08-23;73;6;3;N;Yes;3467 Prairie Rose Lane;492;7
376;Marena;Brunotti;Female;1966-10-24;120;3;3;N;Yes;24 Scoville Parkway;960;1
377;Levy;Bonavia;Male;1999-05-19;57;1;3;N;No;010 Namekagon Parkway;52;12
378;Raquela;Yuille;Female;1974-05-04;53;9;3;N;No;99826 Steensland Avenue;155;5
379;Bert;Ainslie;Male;1980-03-13;#Н/Д;6;1;N;Yes;28809 Mesta Pass;870;8
380;Teriann;Birdsey;Female;1956-05-15;60;8;3;N;No;201 Randy Parkway;491;7
381;Leesa;Castleman;Female;1996-11-30;141;7;2;N;No;58211 Surrey Crossing;165;9
382;Issiah;Fardell;Male;1985-08-14;176;4;3;N;Yes;720 Menomonie Avenue;403;8
383;Barclay;Shalders;Male;1978-07-15;38;7;2;N;No;4604 Cordelia Drive;133;10
384;Friederike;Bestar;Female;1976-08-06;#Н/Д;3;2;N;No;3788 Service Trail;755;8
385;Kendall;Humes;Male;1966-12-07;47;4;1;N;No;8 Holy Cross Center;46;9
386;Ethelyn;Pincott;Female;1990-10-27;54;1;3;N;No;740 Calypso Drive;93;10
387;Spike;Thieme;Male;1977-02-19;7;3;3;N;No;9457 Arizona Plaza;381;2
388;Carlye;Bartle;Female;1966-05-25;#Н/Д;3;3;N;Yes;75 Bartillon Street;671;8
389;Dorene;Scrivner;Female;1975-04-27;28;2;2;N;Yes;7 Reinke Junction;135;10
390;Royall;Slimings;Male;1997-11-25;134;4;2;N;No;7343 Washington Road;245;5
391;Duffie;Woodier;Male;1970-03-25;#Н/Д;1;3;N;No;3 Valley Edge Trail;704;7
392;Brandyn;Morrid;Male;1978-06-14;139;8;3;N;No;32 Farragut Avenue;71;11
393;Cesaro;Isbell;Male;1955-02-08;10;6;3;N;Yes;5 Florence Hill;850;7
394;Roanne;Cowthard;Female;1977-06-06;32;4;1;N;Yes;095 Prairieview Circle;643;12
395;Penn;Burkinshaw;Male;1976-11-27;78;9;1;N;Yes;47226 Algoma Place;905;3
396;Peria;Iscowitz;Female;1967-01-25;61;10;1;N;Yes;564 Northview Junction;649;11
397;Nerissa;Foote;Female;1981-09-02;131;3;2;N;Yes;5359 Alpine Hill;371;5
398;Randee;Douberday;Female;1969-01-18;#Н/Д;9;2;N;No;586 Miller Parkway;448;1
399;Nickie;Neissen;Male;1976-07-18;119;6;2;N;Yes;32571 Dixon Center;684;3
400;Sibeal;Fellow;Female;1962-05-19;121;3;3;N;No;333 Bunting Crossing;347;4
401;Halette;Helling;Female;1986-12-11;9;9;3;N;No;1 Red Cloud Street;425;8
402;Berne;Donegan;Male;1977-06-03;17;9;2;N;No;07 New Castle Circle;382;1
403;Easter;Laffoley-Lane;Female;1975-10-17;81;7;3;N;Yes;78152 Harper Parkway;410;8
404;Sinclair;Sustins;Male;1995-12-17;79;3;2;N;Yes;981 West Way;577;10
405;Vivien;Urion;Female;1971-09-28;#Н/Д;6;1;N;Yes;8 Monterey Plaza;57;9
406;Rhona;Spilsburie;Female;1987-06-16;121;3;1;N;No;25 Graceland Way;405;8
407;Chryste;Acum;Female;1979-01-12;59;7;1;N;Yes;41605 Mitchell Street;405;8
408;Kurtis;Baistow;Male;1991-08-31;144;3;2;N;No;42 Upham Pass;944;3
409;Tatiania;O'Kane;Female;1978-01-23;24;4;3;N;Yes;17 Sunfield Road;196;9
410;Alicia;Townend;Female;1990-04-09;60;7;3;N;Yes;84549 Jenifer Crossing;364;8
411;Cathyleen;Bern;Female;1977-03-31;18;3;1;N;No;5449 Jenna Road;165;9
412;Evanne;Feechum;Female;1960-04-23;#Н/Д;5;1;N;No;05 Butternut Crossing;940;4
413;Simone;Denys;Male;1957-12-22;64;7;1;N;Yes;7427 Fuller Trail;535;8
414;Thorin;Grimoldby;Male;1976-07-16;177;4;1;N;No;713 Eastwood Terrace;285;1
415;Conchita;Jeans;Female;1955-05-31;144;3;2;N;Yes;7526 Artisan Parkway;891;8
416;Dory;Barnsdall;Female;1997-06-23;88;7;3;N;Yes;3 Oriole Place;633;7
417;Fernandina;Brambley;Female;1971-02-17;12;1;3;N;No;690 Hanson Center;274;3
418;Jere;Ding;Female;1958-12-22;#Н/Д;7;3;N;No;509 Fisk Hill;27;11
419;Chrissie;Bernardini;Female;1981-01-26;94;6;2;N;No;27 Petterle Center;915;2
420;Clem;Leek;Male;1958-07-05;28;2;1;N;No;3 Annamark Avenue;597;11
421;Tish;Netti;Female;1999-03-19;196;9;3;N;Yes;311 Dapin Point;354;3
422;Vito;Norker;Male;2002-01-06;#Н/Д;6;2;N;No;15082 Crest Line Plaza;497;8
423;Orville;Akerman;Male;1956-11-08;54;7;3;N;No;1 Carey Pass;56;11
424;Dennie;Eunson;Male;1978-01-25;176;4;1;N;No;8 Moland Pass;56;10
425;Michaeline;Bordman;Female;1953-11-19;196;9;3;N;Yes;25386 Fallview Place;279;3
426;Emlyn;Anstice;Female;1972-06-02;192;6;2;N;No;8078 Talisman Trail;879;7
427;Giusto;Torbett;Male;1996-12-19;72;2;3;N;Yes;6920 Dwight Circle;873;7
428;Freida;Everil;Female;1977-05-03;60;4;1;N;Yes;9 Lukken Parkway;56;10
429;Berny;Bold;Female;1978-07-30;76;5;1;N;Yes;09 Graceland Junction;655;2
430;Janice;Himsworth;Female;1973-04-26;131;3;1;N;Yes;155 Basil Junction;195;10
431;Gale;Done;Male;1956-03-26;176;4;2;N;Yes;4284 Surrey Circle;59;12
432;Amby;Pentin;Male;1990-02-12;192;6;2;N;Yes;4 Almo Plaza;75;10
433;Reinhard;Jubert;Male;1964-03-12;154;8;2;N;No;91 Porter Pass;515;7
434;Raff;Waadenburg;Male;1995-12-01;#Н/Д;3;3;N;Yes;007 Gerald Place;527;4
435;Jerome;Muggeridge;Male;1999-12-23;27;10;3;N;No;8788 Armistice Trail;757;8
436;Erwin;Pendre;Male;1957-12-24;83;5;3;N;No;1693 Artisan Hill;230;6
437;Sayres;Duthie;Male;1976-08-14;61;6;2;N;Yes;532 Emmet Way;231;8
438;Ebenezer;Bottelstone;Male;1989-08-17;83;8;1;N;Yes;3 Sutteridge Park;827;6
439;Lida;Wych;Female;1974-07-08;27;7;2;N;No;25522 Mosinee Point;885;7
440;Sheena;O'Duggan;Female;1977-12-16;14;10;3;N;No;421 Bobwhite Road;153;6
441;Felicle;Beneze;Female;1974-03-08;105;5;3;N;No;41 Ronald Regan Center;463;5
442;Linc;Vedyasov;Male;2001-10-06;#Н/Д;3;3;N;No;3 Loomis Crossing;204;9
443;Lauree;Leason;Female;1972-03-26;#Н/Д;1;1;N;Yes;93 Jana Junction;200;10
444;Britteny;Falconer-Taylor;Female;1967-02-24;57;6;3;N;Yes;528 Buell Crossing;401;10
445;Timothy;Wenham;Male;1984-11-13;24;3;3;N;No;261 Northport Lane;363;7
446;Marilee;Oosthout de Vree;Female;1978-07-02;62;5;2;N;Yes;98 Scott Parkway;88;10
447;Brittany;Peasey;Female;2001-11-06;29;1;3;N;Yes;8385 Lien Drive;646;10
448;Robin;Crack;Female;1995-04-26;147;5;1;N;No;24919 Artisan Court;470;8
449;Shana;Fortesquieu;Female;1974-09-24;63;6;1;N;Yes;37093 Manitowish Center;165;10
450;Myrlene;Rothwell;Female;1975-04-02;59;2;3;N;Yes;9 Monterey Point;890;10
451;Marlow;Flowerdew;U;;136;5;1;N;No;6 Mariners Cove Center;224;10
452;Natalee;Bamford;Female;1959-08-11;1;8;3;N;Yes;572 Gerald Trail;135;7
453;Cornelius;Yarmouth;U;;9;5;1;N;No;7 Farmco Trail;412;9
454;Eugenie;Domenc;U;;176;4;2;N;Yes;19964 Nancy Drive;562;8
455;Mile;Dionisii;Male;1991-11-02;186;6;3;N;Yes;57 Columbus Road;990;5
456;Randolph;Redihalgh;Male;1975-11-30;183;6;2;N;Yes;455 Hooker Lane;685;2
457;Querida;Danilchev;Female;1980-12-14;137;3;1;N;Yes;0777 Farwell Pass;108;10
458;Osborn;Pentony;Male;1969-04-21;3;6;2;N;Yes;23 Glacier Hill Avenue;230;6
459;Bel;Cheeke;Female;1986-08-04;186;6;3;N;Yes;8750 Lakewood Gardens Park;414;7
460;Illa;;Female;1986-01-23;188;6;2;N;Yes;0619 Dorton Plaza;598;11
461;Jsandye;Melendez;Female;1979-10-09;177;4;3;N;Yes;3469 Service Road;425;5
462;Melany;Thorrington;Female;1960-01-01;#Н/Д;6;2;N;Yes;9 Dahle Place;417;9
463;Allis;Blanche;Female;1962-03-30;142;3;3;N;Yes;8 Dayton Park;49;9
464;Karel;Dimelow;Female;1958-03-23;#Н/Д;7;3;N;Yes;091 Farragut Crossing;511;9
465;Alina;Wilsey;Female;1976-03-27;118;3;2;N;Yes;70488 Logan Court;68;12
466;Jarad;Bauser;Male;1991-01-27;#Н/Д;6;2;N;Yes;0 Golf Lane;110;11
467;Welbie;Rockliffe;Male;1954-01-02;123;8;2;N;No;663 Bellgrove Parkway;763;8
468;Valeria;Ladyman;Female;1974-01-19;56;8;1;N;Yes;9907 Morningstar Pass;137;9
469;Levi;Cartmell;Male;1996-05-03;102;3;1;N;Yes;29 South Point;557;9
470;Darbee;Klimowicz;Male;2001-12-19;83;9;3;N;No;91 Eagle Crest Circle;363;9
471;Libby;Wardesworth;Female;1956-01-01;27;3;2;N;No;781 Dorton Avenue;466;10
472;Kippy;Jessel;Female;1990-11-16;83;3;3;N;Yes;47 Dwight Road;887;8
473;Benji;O'Shirine;Male;1977-03-13;31;4;3;N;Yes;6674 Russell Center;179;9
474;Consolata;Clacson;Female;1983-01-15;80;2;2;N;No;84041 Holy Cross Circle;131;8
475;Vernor;;Male;1996-11-14;192;6;2;N;No;340 Northview Circle;279;4
476;Kane;Jahnel;Male;1989-04-21;112;7;3;N;No;74011 Manufacturers Street;264;6
477;Cheri;Hazeman;Female;1960-11-26;127;3;1;N;Yes;30991 Macpherson Parkway;147;9
478;Darcey;Harberer;Female;1961-01-21;109;7;2;N;Yes;40504 Tennyson Drive;44;9
479;Blythe;Keighley;Female;1994-08-04;#Н/Д;5;3;N;Yes;76369 Ridge Oak Place;610;9
480;Darelle;Ive;U;;174;4;3;N;Yes;51188 Annamark Hill;34;9
481;Marcella;Manzell;Female;1990-04-12;46;1;3;N;No;00976 Sundown Lane;291;3
482;Gar;Wallis;Male;1962-12-19;#Н/Д;4;3;N;No;87 Stone Corner Park;586;7
483;Bertrand;Penkethman;Male;1973-05-02;196;9;2;N;No;9 Westridge Road;627;9
484;Mason;Kohrsen;Male;1974-04-24;46;6;3;N;No;4671 Buell Trail;717;2
485;Ulrika;Steagall;Female;1974-11-08;179;6;1;N;No;3743 Melody Avenue;710;4
486;Prudi;Edon;Female;1955-12-30;156;6;2;N;Yes;8670 Pine View Street;522;11
487;Elayne;Braiden;Female;1979-09-19;166;4;3;N;No;31 Twin Pines Trail;746;10
488;Domini;Ghelerdini;Female;1980-07-11;28;8;3;N;Yes;11731 3rd Hill;461;9
489;Tresa;Reeks;Female;1971-05-31;143;9;3;N;Yes;411 Lien Place;894;10
490;Lida;Boynton;Female;1992-06-15;23;1;3;N;No;431 Ilene Center;21;10
491;Andrea;Funcheon;Male;1976-02-20;150;8;2;N;Yes;4 Pond Parkway;636;9
492;Pail;Ashplant;Male;1976-04-28;23;3;3;N;No;61293 Delladonna Way;7;9
493;Tommie;Banbridge;Female;1960-09-13;188;6;3;N;Yes;6390 Truax Park;466;9
494;Gaby;;Male;1975-06-02;115;6;3;N;No;470 Bunting Center;302;3
495;Lucius;Prescott;Male;1959-02-21;157;3;3;N;Yes;02 Boyd Crossing;590;7
496;Korry;Cosgrove;Female;1976-01-28;20;3;2;N;Yes;2639 Brown Road;772;7
497;Allissa;Brinklow;Female;1974-01-09;#Н/Д;8;3;N;Yes;0897 Little Fleur Way;725;8
498;Emmalee;Sketcher;Female;1978-04-30;158;6;1;N;Yes;353 Stuart Trail;964;3
499;Dalli;Baggally;Male;1961-03-15;108;3;2;N;No;9 Rowland Road;122;10
500;Lazar;Crathern;Male;1992-04-11;137;9;2;N;Yes;830 Summit Center;528;7
501;Henrieta;MacClancey;Female;1977-06-10;22;7;1;N;No;4754 Moulton Alley;61;9
502;Rica;Raveau;Female;1970-12-24;93;6;3;N;No;808 Debra Center;774;10
503;Burr;Gerb;Male;1989-07-19;164;4;2;N;Yes;8739 Service Park;226;8
504;Vinny;Hegley;Male;1995-04-25;23;6;1;N;Yes;4 Thackeray Pass;325;9
505;Wylma;Elsy;Female;1966-12-01;#Н/Д;7;1;N;Yes;9 Bayside Hill;849;6
506;Brett;Scrancher;Female;1985-02-14;82;9;3;N;No;20373 Kensington Pass;141;8
507;Gwen;Jakubczyk;Female;1971-07-05;#Н/Д;4;3;N;No;7 Hooker Place;291;3
508;Abagail;Tordiffe;Female;1971-01-18;47;8;3;N;Yes;089 Old Shore Point;605;8
509;Tobe;Vamplew;Male;1979-08-06;117;3;2;N;Yes;5723 Raven Drive;569;12
510;Sheilah;Blackmore;Female;1992-06-15;#Н/Д;7;3;N;No;08501 Kropf Trail;601;10
511;Theo;Tolmie;Female;1982-12-02;164;4;1;N;No;12845 Paget Lane;21;12
512;Sigfried;Semken;Male;1955-04-15;157;3;3;N;No;1 Vidon Pass;224;8
513;Kienan;Soar;U;;62;5;3;N;No;590 Hayes Court;22;11
514;Trent;;Male;1996-06-20;10;3;3;N;Yes;49503 Sachtjen Circle;878;8
515;Winna;Verny;Female;1989-09-04;28;5;1;N;No;2595 Grover Drive;566;12
516;Craggy;Loadsman;Male;1958-01-07;23;3;3;N;No;3169 Old Gate Point;196;9
517;Iona;Fidgeon;Female;1985-08-20;109;8;3;N;Yes;90974 Chinook Parkway;360;8
518;Bernhard;Senett;Male;1991-04-28;187;9;3;N;Yes;75790 Towne Avenue;890;9
519;Rabi;Nissle;Male;2000-04-07;#Н/Д;7;3;N;Yes;62 Northport Lane;48;10
520;Jazmin;Neumann;Female;1964-08-09;64;3;2;N;Yes;84 Calypso Circle;734;5
521;Peri;Hovie;Female;1978-12-19;28;4;1;N;No;81848 Amoth Road;679;2
522;Lynnelle;Comettoi;Female;1976-11-05;#Н/Д;7;2;N;Yes;27230 7th Place;59;12
523;Elberta;Tixall;Female;1974-11-24;144;3;2;N;Yes;1 Cordelia Alley;232;8
524;Florence;Held;Female;1962-09-09;37;9;3;N;No;80 Lakewood Street;369;10
525;Lennard;Donizeau;Male;1980-02-12;185;6;3;N;Yes;66834 Melby Way;153;9
526;Ardelle;;U;;177;4;3;N;Yes;35796 Buhler Plaza;554;10
527;Lorilyn;Topaz;Female;1990-10-19;64;3;3;N;Yes;306 Longview Street;135;7
528;Gayel;Downs;Female;1979-06-06;174;4;3;N;No;39632 Michigan Park;869;5
529;Sandor;Tumber;Male;1989-07-21;40;9;2;N;Yes;1038 Hayes Point;14;7
530;Townie;Perez;Male;1974-09-24;48;6;3;N;No;46 Eastlawn Lane;205;11
531;Modesty;Fletcher;Female;1993-08-26;142;3;1;N;No;12 Monument Alley;566;12
532;Row;Mawditt;Female;1961-01-14;76;3;2;N;No;64700 2nd Alley;135;7
533;Conny;Shearmer;Male;1981-12-14;114;9;3;N;No;999 Huxley Hill;172;10
534;Madel;Palffrey;Female;1954-08-16;92;7;3;N;No;311 Emmet Point;881;7
535;Gracie;Merrifield;Female;1993-05-04;#Н/Д;7;2;N;No;000 Jana Hill;619;9
536;Jannelle;Leist;Female;1959-04-07;137;6;2;N;No;7671 Oak Valley Junction;165;9
537;Raine;Sneezum;Female;1989-03-26;60;2;1;N;No;8304 Derek Park;574;10
538;Millicent;Wiffler;Female;1956-10-21;185;6;3;N;Yes;8635 Cody Crossing;278;6
539;Hobie;Knappett;Male;1975-08-10;#Н/Д;4;1;N;No;20 Debs Road;259;4
540;Tresa;Dy;Female;2001-04-28;185;6;3;N;No;858 Independence Terrace;111;10
541;Annissa;Balmforth;Female;1966-01-01;#Н/Д;6;2;N;Yes;142 Cambridge Place;415;8
542;Berri;McManamen;Female;1967-01-14;99;6;3;N;No;20198 Hansons Plaza;279;2
543;Mikey;Rizzetti;Male;1973-08-03;1;9;2;N;Yes;04678 Elka Crossing;399;9
544;Giacomo;Johanning;Male;1990-10-12;60;6;1;N;Yes;5 Farmco Junction;852;7
545;Alecia;Crosse;Female;1978-06-04;47;4;3;N;Yes;2 East Circle;396;1
546;Jorie;Pigott;Female;1981-02-24;30;4;3;N;Yes;1949 Pepper Wood Pass;615;6
547;Andee;Robjant;Female;1996-05-14;141;4;3;N;No;7901 Park Meadow Plaza;530;7
548;Georgie;Cudbertson;U;;#Н/Д;5;1;N;Yes;58 Maywood Place;405;9
549;Abrahan;Luckman;Male;1985-06-15;126;9;3;N;Yes;532 Bartillon Circle;160;7
550;Emeline;Jorioz;Female;1976-07-10;#Н/Д;9;3;N;No;032 Kenwood Circle;27;9
551;Florence;Muldoon;Female;1987-08-10;60;3;1;N;No;67 8th Terrace;717;4
552;Hilly;Kleinmann;Male;1978-09-09;190;6;1;N;Yes;06008 Anthes Pass;318;8
553;Charlean;Fantone;Female;1979-05-12;55;1;2;N;Yes;956 Mccormick Place;852;2
554;Esmaria;Dobbison;Female;1955-05-06;81;4;3;N;Yes;6 Eggendart Circle;473;7
555;Jarib;Senior;Male;1970-11-08;31;8;3;N;No;1 Service Alley;106;10
556;Oralia;Gifford;Female;1957-09-08;31;7;3;N;No;62117 Trailsway Place;694;1
557;Cassie;Morley;Female;1961-06-02;#Н/Д;6;2;N;Yes;4 Graedel Parkway;358;8
558;Allene;Claypole;Female;1973-05-25;85;7;3;N;No;311 Chive Way;961;3
559;Erma;Vyel;Female;1988-03-05;132;9;1;N;Yes;9161 Hoepker Street;971;5
560;Dorree;Sanja;Female;1953-10-11;177;4;2;N;No;19 Lakewood Gardens Way;414;9
561;Karin;Burkill;Female;1977-08-15;62;7;3;N;No;5861 Browning Park;56;8
562;Lindy;Fitzpayn;Female;1970-06-06;33;7;3;N;No;396 Butternut Point;220;12
563;Rube;Itzhayek;Male;1974-09-20;180;5;3;N;Yes;04 Hansons Street;78;11
564;Nettie;Iddy;Female;1983-11-07;40;9;1;N;No;8601 Cardinal Court;928;8
565;Saleem;Meller;Male;1959-10-02;186;6;3;N;Yes;35631 Colorado Crossing;378;2
566;Datha;McPheat;Female;1978-12-09;92;3;1;N;Yes;446 Dottie Court;213;10
567;Hashim;O'Leahy;Male;1965-07-08;#Н/Д;3;2;N;No;37 Ilene Hill;562;10
568;Quinn;Fulks;Male;1957-12-15;158;6;3;N;No;909 Browning Crossing;468;10
569;Jaime;Warkup;Male;1976-01-31;104;5;3;N;No;8498 Hoepker Circle;579;8
570;Xever;Baldetti;Male;1978-06-24;63;3;3;N;Yes;7 Claremont Court;100;12
571;Ramonda;McKellar;Female;1958-02-15;72;2;3;N;No;64 Hayes Circle;193;11
572;Clementius;Everington;Male;1967-05-01;163;4;1;N;Yes;44 Bunting Parkway;97;10
573;Maurits;Kix;Male;1994-03-07;25;7;3;N;No;8 Pawling Alley;780;8
574;Gerard;Steketee;Male;1990-04-09;142;3;3;N;No;4 Carioca Way;632;10
575;Etan;Poyle;Male;1956-06-10;157;3;1;N;Yes;4559 Stoughton Lane;90;10
576;Bart;Eakle;Male;1977-05-19;48;9;3;N;Yes;7046 Surrey Road;245;7
577;Nadean;Fielding;Female;1956-04-08;#Н/Д;8;3;N;Yes;58821 Warbler Crossing;248;9
578;Charyl;Haimes;Female;1995-01-24;161;7;1;N;Yes;95 Delladonna Plaza;241;4
